25.3587511258	-9.8595016512	0	0	0.2391825594	0.4299720331
25.3542479736	-10.008105674	0	0	0.2813680102	0.4261048523
25.4722305614	-10.1146802762	0	0	0.2603197238	0.4445302501
25.5277694386	-10.2818973281	0	0	0.2773131982	0.4417868824
25.5872110477	-10.320324227	0	0	0.2454652467	0.4757284046
25.695887121	-10.7340138097	0	0	0.206775664	0.5554598745
25.7235064545	-10.8225758031	0	0	0.2629505127	0.4800557759
25.8072650856	-11.0585409787	0	0	0.1717221792	0.6454063897
25.8937256079	-11.2053437406	0	0	0.1696562594	0.6762352067
25.9189432603	-11.3731612128	0	0	0.1860493135	0.5413124714
26.1140798559	-11.9336535575	0	0	0.1189780215	0.7637148636
