36054.2004636	1.66438915924e-11	1e-08	1e-08	1e-20	1e-20	
568.976810187	5.75217224615e-11	1e-08	1e-08	1e-20	1e-20	
700.580137854	5.51847746584e-11	1e-08	1e-08	1e-20	1e-20	
924.362012535	5.18203271114e-11	1e-08	1e-08	1e-20	1e-20	
1138.16530757	4.97150111643e-11	1e-08	1e-08	1e-20	1e-20	
1400.45251513	4.66195414623e-11	1e-08	1e-08	1e-20	1e-20	
1847.79018902	4.37772900826e-11	1e-08	1e-08	1e-20	1e-20	
2273.60858781	4.10515283476e-11	1e-08	1e-08	1e-20	1e-20	
2608.90052561	3.84423002634e-11	1e-08	1e-08	1e-20	1e-20	
3210.11480362	3.60487178634e-11	1e-08	1e-08	1e-20	1e-20	
3683.51449909	3.37574675535e-11	1e-08	1e-08	1e-20	1e-20	
4226.72704717	3.16118487194e-11	1e-08	1e-08	1e-20	1e-20	
5197.17136483	2.89749981156e-11	1e-08	1e-08	1e-20	1e-20	
6390.42689392	2.65580960878e-11	1e-08	1e-08	1e-20	1e-20	
7857.65044478	2.43427959854e-11	1e-08	1e-08	1e-20	1e-20	
9661.74428365	2.23122815141e-11	1e-08	1e-08	1e-20	1e-20	
11071.2571423	1.99622801929e-11	1e-08	1e-08	1e-20	1e-20	
12677.6315783	1.74569906203e-11	1e-08	1e-08	1e-20	1e-20	
14517.0815175	1.52661178268e-11	1e-08	1e-08	1e-20	1e-20	
16634.9199189	1.36582411496e-11	1e-08	1e-08	1e-20	1e-20	
17776.2802561	1.22028289124e-11	1e-08	1e-08	1e-20	1e-20	
20369.5900005	1.09175876856e-11	1e-08	1e-08	1e-20	1e-20	
21782.2466715	9.97928370564e-12	1e-08	1e-08	1e-20	1e-20	
24977.2304592	9.13424110049e-12	1e-08	1e-08	1e-20	1e-20	
