8.64880029411e+18	1.66438915924e-11	0.0	0.0	0.0	0.0	
1.36488030244e+17	5.75217224615e-11	0.0	0.0	0.0	0.0	
1.6805746971e+17	5.51847746584e-11	0.0	0.0	0.0	0.0	
2.21739002476e+17	5.18203271114e-11	0.0	0.0	0.0	0.0	
2.7302684071e+17	4.97150111643e-11	0.0	0.0	0.0	0.0	
3.35945159482e+17	4.66195414623e-11	0.0	0.0	0.0	0.0	
4.43253993286e+17	4.37772900826e-11	0.0	0.0	0.0	0.0	
5.4540071254e+17	4.10515283476e-11	0.0	0.0	0.0	0.0	
6.25831646328e+17	3.84423002634e-11	0.0	0.0	0.0	0.0	
7.70052906476e+17	3.60487178634e-11	0.0	0.0	0.0	0.0	
8.83613583809e+17	3.37574675535e-11	0.0	0.0	0.0	0.0	
1.01392119805e+18	3.16118487194e-11	0.0	0.0	0.0	0.0	
1.24671457558e+18	2.89749981156e-11	0.0	0.0	0.0	0.0	
1.53295663997e+18	2.65580960878e-11	0.0	0.0	0.0	0.0	
1.88491905531e+18	2.43427959854e-11	0.0	0.0	0.0	0.0	
2.31769102428e+18	2.23122815141e-11	0.0	0.0	0.0	0.0	
2.65580960878e+18	1.99622801929e-11	0.0	0.0	0.0	0.0	
3.04115199652e+18	1.74569906203e-11	0.0	0.0	0.0	0.0	
3.48240530323e+18	1.52661178268e-11	0.0	0.0	0.0	0.0	
3.99043935067e+18	1.36582411496e-11	0.0	0.0	0.0	0.0	
4.26423262561e+18	1.22028289124e-11	0.0	0.0	0.0	0.0	
4.88632430402e+18	1.09175876856e-11	0.0	0.0	0.0	0.0	
5.22519703657e+18	9.97928370564e-12	0.0	0.0	0.0	0.0	
5.99162026514e+18	9.13424110049e-12	0.0	0.0	0.0	0.0	
